name,price,area,floor,rooms_number,project,meter_price
MIR-1-2-К-1-13-3-21303,41808757.0,62.71,13,2,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",666700.0
MIR-1-2-К-2-17-1-21705,63607788.0,105.96,17,4,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",600300.0
MIR-1-2-К-2-17-2-21706,29203872.0,58.56,17,2,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",498700.0
MIR-1-2-К-2-17-3-21707,38975508.0,88.44,17,3,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",440700.0
MIR-1-2-К-2-17-6-21710,48290625.0,75.75,17,2,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",637500.0
MIR-1-2-К-2-17-8-21712,41273354.0,62.29,17,2,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",662600.0
MIR-1-2-К-2-17-7-21711,31611636.0,42.84,17,1,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",737900.0
MIR-1-2-К-2-17-9-21713,41377230.0,62.1,17,2,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",666300.0
MIR-1-2-К-1-17-1-21701,59962322.0,90.02,17,3,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",666100.0
MIR-1-2-К-1-17-2-21702,27053800.0,49.64,17,1,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",545000.0
MIR-1-2-К-2-19-2-21905,29382060.0,58.53,19,2,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",502000.0
MIR-1-2-К-1-20-2-22002,59679750.0,97.5,20,3,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",612100.0
MIR-1-2-К-1-20-1-22001,35395360.0,61.6,20,2,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",574600.0
MIR-1-2-К-2-20-5-22008,44508042.0,66.42,20,2,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",670100.0
MIR-1-2-К-2-20-6-22009,29978880.0,38.4,20,1,"{'id': 130871, 'code': 'mira', 'name': 'МИRA', 'marketing_image': '/upload/iblock/839/8393b07bbf6db23c73158aaded1c9304/741002e1e1dc94405656c7034829a9d0.jpg', 'title': 'Дом премиум-класса МИRA', 'description': 'Премиальный дом МИRA — статусный жилой комплекс для особого круга, расположенный рядом с ВДНХ. Внутри огромного динамичного мегаполиса важно обрести собственный мир, где легко жить в гармонии с собой и с окружением. Именно таким островом спокойствия и уединенности станет MИRA.', 'is_private': False}",780700.0
